audio_path,duration_ok,actual_duration_sec,duration_error
data/raw/Echoes/Echoes/TTA/acestep/10000_People_Chanting_Im_an_Individual_Nihilore_acestep_TTA_001.mp3,True,45.696979,
data/raw/Echoes/Echoes/TTA/acestep/1984_Punk_Rock_Opera_acestep_TTA_001.mp3,True,54.799104,
data/raw/Echoes/Echoes/TTA/acestep/2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_acestep_TTA_001.mp3,True,80.712979,
data/raw/Echoes/Echoes/TTA/acestep/2_Wasnt_There_Isle_of_Pine_acestep_TTA_001.mp3,True,86.74975,
data/raw/Echoes/Echoes/TTA/acestep/3_am_West_End_statusq_acestep_TTA_001.mp3,True,80.898333,
data/raw/Echoes/Echoes/TTA/acestep/50000_Volts_of_Democracy_mp3_Legally_Blind_acestep_TTA_001.mp3,True,91.300875,
data/raw/Echoes/Echoes/TTA/acestep/5_Lexington_Isle_of_Pine_acestep_TTA_001.mp3,True,49.319188,
data/raw/Echoes/Echoes/TTA/acestep/6_Coat_of_Arms_Close_Isle_of_Pine_acestep_TTA_001.mp3,True,91.022229,
data/raw/Echoes/Echoes/TTA/acestep/Acoustic_Unleashed_Remain_acestep_TTA_001.mp3,True,97.059417,
data/raw/Echoes/Echoes/TTA/acestep/Ad_Astra_P_C_III_acestep_TTA_001.mp3,True,97.430938,
data/raw/Echoes/Echoes/TTA/acestep/Agora_Malaventura_acestep_TTA_001.mp3,True,83.406083,
data/raw/Echoes/Echoes/TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3,True,54.148938,
data/raw/Echoes/Echoes/TTA/acestep/Ancient_Whispers_I_P_C_III_acestep_TTA_001.mp3,True,84.242,
data/raw/Echoes/Echoes/TTA/acestep/And_Over_The_Rainbows_milky-chu_acestep_TTA_001.mp3,True,59.443083,
data/raw/Echoes/Echoes/TTA/acestep/Apparitions_Under_Glass_Sarin_acestep_TTA_001.mp3,True,45.882646,
data/raw/Echoes/Echoes/TTA/acestep/Aquamarine_My_Distant_Blue_Nihilore_acestep_TTA_001.mp3,True,96.780771,
data/raw/Echoes/Echoes/TTA/acestep/Artificial_anxiety_Michett_acestep_TTA_001.mp3,True,42.910479,
data/raw/Echoes/Echoes/TTA/acestep/As_Nihilism_Gives_Way_To_Existentialism_Nihilore_acestep_TTA_001.mp3,True,54.613333,
data/raw/Echoes/Echoes/TTA/acestep/Attention_Pete_Prodoehl_acestep_TTA_001.mp3,True,89.536146,
data/raw/Echoes/Echoes/TTA/acestep/Authenticity_Nihilore_acestep_TTA_001.mp3,True,56.563813,
data/raw/Echoes/Echoes/TTA/acestep/Autobahn_S-B-J_acestep_TTA_001.mp3,True,38.916646,
data/raw/Echoes/Echoes/TTA/acestep/Autopsy_Oh_Yeah_the_Future_acestep_TTA_001.mp3,True,91.300875,
data/raw/Echoes/Echoes/TTA/acestep/A_Dark_Blue_Arc_Pipe_Choir_acestep_TTA_001.mp3,True,79.783771,
data/raw/Echoes/Echoes/TTA/acestep/A_Different_World_By_Night_Nihilore_acestep_TTA_001.mp3,True,66.594833,
data/raw/Echoes/Echoes/TTA/acestep/A_Lady_In_Red_With_A_Plan_To_Steal_Did_You_Just_Hex_Me_acestep_TTA_001.mp3,True,62.601,
data/raw/Echoes/Echoes/TTA/acestep/Bergwald_Bergwald_Every_Now_and_Every_Then_acestep_TTA_001.mp3,True,35.665854,
data/raw/Echoes/Echoes/TTA/acestep/Better_Run_Away_From_Me_Miss_Derringer_acestep_TTA_001.mp3,True,39.845458,
data/raw/Echoes/Echoes/TTA/acestep/Beyond_Luxury_Mors_Ontologica_acestep_TTA_001.mp3,True,38.638021,
data/raw/Echoes/Echoes/TTA/acestep/Bizzy_The_Tleilaxu_Music_Machine_acestep_TTA_001.mp3,True,30.000979,
data/raw/Echoes/Echoes/TTA/acestep/Black_Panda_The_Crypts_acestep_TTA_001.mp3,True,75.789938,
data/raw/Echoes/Echoes/TTA/acestep/Breathe_New_Life_Scott_Holmes_acestep_TTA_001.mp3,True,96.873646,
data/raw/Echoes/Echoes/TTA/acestep/Breeze_Funk_Malaventura_acestep_TTA_001.mp3,True,96.966542,
data/raw/Echoes/Echoes/TTA/acestep/Burn_Room_For_A_Ghost_acestep_TTA_001.mp3,True,50.712979,
data/raw/Echoes/Echoes/TTA/acestep/Busby_Berkeley_Ergo_Phizmiz_acestep_TTA_001.mp3,True,96.687896,
data/raw/Echoes/Echoes/TTA/acestep/Cassie_Lace_The_Zombie_Dandies_acestep_TTA_001.mp3,True,75.604188,
data/raw/Echoes/Echoes/TTA/acestep/Celia_Ergo_Phizmiz_acestep_TTA_001.mp3,True,70.867313,
data/raw/Echoes/Echoes/TTA/acestep/Clay_Heart_Nihilore_acestep_TTA_001.mp3,True,82.012896,
data/raw/Echoes/Echoes/TTA/acestep/Cloudy_Subway_Sonicbeat_acestep_TTA_001.mp3,True,59.164458,
data/raw/Echoes/Echoes/TTA/acestep/Cold_Chains_Rolemusic_acestep_TTA_001.mp3,True,73.003542,
data/raw/Echoes/Echoes/TTA/acestep/Coliidae_K.D._Expression_acestep_TTA_001.mp3,True,99.009896,
data/raw/Echoes/Echoes/TTA/acestep/Colossal_Stillness_Scott_Holmes_acestep_TTA_001.mp3,True,74.861146,
data/raw/Echoes/Echoes/TTA/acestep/Convicted_Jazz_Drones_Malaventura_acestep_TTA_001.mp3,True,45.418229,
data/raw/Echoes/Echoes/TTA/acestep/CopperNickle_UncleBibby_acestep_TTA_001.mp3,True,79.876646,
data/raw/Echoes/Echoes/TTA/acestep/Crossing_Los_Llamarada_acestep_TTA_001.mp3,True,56.749583,
data/raw/Echoes/Echoes/TTA/acestep/Dance_Harder_Three_Chain_Links_acestep_TTA_001.mp3,True,48.947667,
data/raw/Echoes/Echoes/TTA/acestep/Dance_of_the_Martians_SynthStep_Edit_Maxim_Kornyshev_acestep_TTA_001.mp3,True,86.006729,
data/raw/Echoes/Echoes/TTA/acestep/danse_macabre_Katapulto_acestep_TTA_001.mp3,True,89.721917,
data/raw/Echoes/Echoes/TTA/acestep/Daylight_Savings_My_brother_Daniel_acestep_TTA_001.mp3,True,52.662875,
data/raw/Echoes/Echoes/TTA/acestep/Demolition_Michett_acestep_TTA_001.mp3,True,41.795938,
data/raw/Echoes/Echoes/TTA/acestep/Different_Day_First_acestep_TTA_001.mp3,True,55.170625,
data/raw/Echoes/Echoes/TTA/acestep/Digital_Lightning_Cloudkicker_acestep_TTA_001.mp3,True,52.105583,
data/raw/Echoes/Echoes/TTA/acestep/Dont_want_to_be_your_man_Frigg_A_Go_Go_F.A.G.G._acestep_TTA_001.mp3,True,78.947854,
data/raw/Echoes/Echoes/TTA/acestep/Dreams_ENDRUDARK_acestep_TTA_001.mp3,True,86.378229,
data/raw/Echoes/Echoes/TTA/acestep/Dr._Bodysnatcher_Modey_Lemon_acestep_TTA_001.mp3,True,61.486438,
data/raw/Echoes/Echoes/TTA/acestep/Dr_Deimos-Scribble_Mizukis_Last_ChanceDr_Deimos_acestep_TTA_001.mp3,True,94.644542,
data/raw/Echoes/Echoes/TTA/acestep/Edge_Mystery_Mammal_acestep_TTA_001.mp3,True,49.226313,
data/raw/Echoes/Echoes/TTA/acestep/Electric_Girlfriend_The_Zombie_Dandies_acestep_TTA_001.mp3,True,81.084083,
data/raw/Echoes/Echoes/TTA/acestep/El_Burrito_Malaventura_acestep_TTA_001.mp3,True,60.000979,
data/raw/Echoes/Echoes/TTA/acestep/Empower_Thee_vargero_acestep_TTA_001.mp3,True,52.012708,
data/raw/Echoes/Echoes/TTA/acestep/Empty_Pockets_Pete_Prodoehl_acestep_TTA_001.mp3,True,49.319188,
data/raw/Echoes/Echoes/TTA/acestep/Endless_The_Birth_and_Death_of_Silence_acestep_TTA_001.mp3,True,70.402917,
data/raw/Echoes/Echoes/TTA/acestep/End_of_the_Line_H-LR_acestep_TTA_001.mp3,True,39.938333,
data/raw/Echoes/Echoes/TTA/acestep/End_titles_Itsensäsyöjät_acestep_TTA_001.mp3,True,30.093063,
data/raw/Echoes/Echoes/TTA/acestep/Enemy_Modey_Lemon_acestep_TTA_001.mp3,True,75.139771,
data/raw/Echoes/Echoes/TTA/acestep/Enthalpy_Rolemusic_acestep_TTA_001.mp3,True,52.198458,
data/raw/Echoes/Echoes/TTA/acestep/Evil_Cannot_Create_Caleb_Lemond_acestep_TTA_001.mp3,True,86.74975,
data/raw/Echoes/Echoes/TTA/acestep/Eyes_Getting_Louder_Mod_Fun_acestep_TTA_001.mp3,True,84.427771,
data/raw/Echoes/Echoes/TTA/acestep/Fear_Los_Fancy_Free_acestep_TTA_001.mp3,True,85.356563,
data/raw/Echoes/Echoes/TTA/acestep/Fifth_Ramble_-_From_the_album_Keith_RSVP007_My_brother_Daniel_acestep_TTA_001.mp3,True,69.659875,
